key;category;id_key;id_category;category_count;total_count;_duplicate
"committed";"EconomicOperands";3142;2;97973;26;1
"committee";"EconomicOperands";3143;2;97973;65;1
"committee)";"EconomicOperands";3144;2;97973;1;1
"committees";"EconomicOperands";3145;2;97973;33;1
"commodities";"EconomicOperands";3146;2;97973;22;1
"commodities)";"EconomicOperands";3147;2;97973;3;1
"commodity";"EconomicOperands";3148;2;97973;98;1
"commodity)";"EconomicOperands";3149;2;97973;1;1
"common";"FunctionWords";3150;3;106909;10;1
"commonly";"FunctionWords";3151;3;106909;1;1
"commonwealth";"EconomicOperands";3152;2;97973;1;1
"communicate";"EconomicOperands";3153;2;97973;3;1
"communication";"EconomicOperands";3154;2;97973;9;1
"communication)";"EconomicOperands";3155;2;97973;1;1
"communications";"EconomicOperands";3156;2;97973;9;1
"communities";"EconomicOperands";3157;2;97973;22;1
"community";"EconomicOperands";3158;2;97973;9;1
"compact";"EconomicOperands";3159;2;97973;7;1
"companies";"EconomicOperands";3160;2;97973;325;1
"company";"EconomicOperands";3161;2;97973;1432;1
"company)";"EconomicOperands";3162;2;97973;7;1
"companys";"EconomicOperands";3163;2;97973;8;1
"comparability";"EconomicOperands";3164;2;97973;4;1
"comparable";"EconomicOperands";3165;2;97973;55;1
"comparative";"EconomicOperands";3166;2;97973;2;1
"comparison";"EconomicOperands";3167;2;97973;4;1
"compel";"EconomicOperands";3168;2;97973;6;1
"compelled";"EconomicOperands";3169;2;97973;10;1
"compensated";"EconomicOperands";3170;2;97973;7;1
"compensation";"EconomicOperands";3171;2;97973;139;1
"compensation)";"EconomicOperands";3172;2;97973;3;1
"competence";"EconomicOperands";3173;2;97973;7;1
"competency";"EconomicOperands";3174;2;97973;3;1
"competition";"EconomicOperands";3175;2;97973;11;1
"competitive";"EconomicOperands";3176;2;97973;25;1
"competitiveness";"EconomicOperands";3177;2;97973;5;1
"complained";"EconomicOperands";3178;2;97973;1;1
"complaining";"EconomicOperands";3179;2;97973;5;1
"complaint";"EconomicOperands";3180;2;97973;55;1
"complaints";"EconomicOperands";3181;2;97973;39;1
"complete";"EconomicOperands";3182;2;97973;39;1
"completes";"EconomicOperands";3183;2;97973;4;1
"completing";"EconomicOperands";3184;2;97973;4;1
"completion";"EconomicOperands";3185;2;97973;19;1
"complex";"EconomicOperands";3186;2;97973;17;1
"complexity";"EconomicOperands";3187;2;97973;5;1
"compliance";"EconomicOperands";3188;2;97973;255;1
"complied";"EconomicOperands";3189;2;97973;3;1
"comply";"RegulatoryOperators";3190;7;9226;71;1
"components";"EconomicOperands";3191;2;97973;5;1
"composed";"EconomicOperands";3192;2;97973;4;1
"composition";"EconomicOperands";3193;2;97973;3;1
"comprehensive";"EconomicOperands";3194;2;97973;25;1
"compromise";"EconomicOperands";3195;2;97973;5;1
"comptroller";"EconomicOperands";3196;2;97973;1;1
"computer";"EconomicOperands";3197;2;97973;7;1
"computer-readable";"EconomicOperands";3198;2;97973;1;1
"computers";"EconomicOperands";3199;2;97973;1;1
"concentrate";"EconomicOperands";3200;2;97973;1;1
"concentrated";"EconomicOperands";3201;2;97973;2;1
"concentration";"EconomicOperands";3202;2;97973;14;1
"concentrations";"EconomicOperands";3203;2;97973;4;1
"concern";"EconomicOperands";3204;2;97973;7;1
"concerned";"EconomicOperands";3205;2;97973;5;1
"concerned)";"EconomicOperands";3206;2;97973;1;1
"concerning";"LogicalConnectors";3207;5;35836;59;1
"concerns";"EconomicOperands";3208;2;97973;22;1
"concert";"EconomicOperands";3209;2;97973;2;1
"concert)";"EconomicOperands";3210;2;97973;1;1
"concise";"EconomicOperands";3211;2;97973;1;1
"conclude";"LogicalConnectors";3212;5;35836;4;1
"concluded";"EconomicOperands";3213;2;97973;3;1
"concluding";"EconomicOperands";3214;2;97973;2;1
"conclusion";"EconomicOperands";3215;2;97973;8;1
"conclusions";"EconomicOperands";3216;2;97973;12;1
"concurrence";"EconomicOperands";3217;2;97973;6;1
"concurrent";"EconomicOperands";3218;2;97973;6;1
"concurrently";"EconomicOperands";3219;2;97973;4;1
"condition";"EconomicOperands";3220;2;97973;57;1
"conditionally";"LogicalConnectors";3221;5;35836;8;1
"conditions";"EconomicOperands";3222;2;97973;125;1
"conduct";"EconomicOperands";3223;2;97973;205;1
"conducted";"EconomicOperands";3224;2;97973;100;1
"conducting";"EconomicOperands";3225;2;97973;44;1
"conducts";"EconomicOperands";3226;2;97973;12;1
"confer";"EconomicOperands";3227;2;97973;1;1
"conferred";"EconomicOperands";3228;2;97973;2;1
"confers";"RegulatoryOperators";3229;7;9226;2;1
"confidence";"EconomicOperands";3230;2;97973;7;1
"confidential";"EconomicOperands";3231;2;97973;39;1
"confidentiality";"EconomicOperands";3232;2;97973;34;1
"confirm";"EconomicOperands";3233;2;97973;6;1
"confirmation";"EconomicOperands";3234;2;97973;4;1
"confirmed";"EconomicOperands";3235;2;97973;5;1
"conflict";"EconomicOperands";3236;2;97973;18;1
"conflict-of-interest";"EconomicOperands";3237;2;97973;3;1
"conflicting";"EconomicOperands";3238;2;97973;3;1
"conflicts";"EconomicOperands";3239;2;97973;9;1
"conform";"RegulatoryOperators";3240;7;9226;17;1
"conforming";"Other";3241;6;9529;8;1
"conforms";"RegulatoryOperators";3242;7;9226;1;1
"confusion";"EconomicOperands";3243;2;97973;1;1
"congestion";"EconomicOperands";3244;2;97973;2;1
"congress";"EconomicOperands";3245;2;97973;12;1
"congressional";"EconomicOperands";3246;2;97973;6;1
"connection";"EconomicOperands";3247;2;97973;1;1
"connections";"EconomicOperands";3248;2;97973;3;1
"consent";"EconomicOperands";3249;2;97973;43;1
"consented";"EconomicOperands";3250;2;97973;2;1
"consents";"EconomicOperands";3251;2;97973;6;1
"consequence";"EconomicOperands";3252;2;97973;4;1
"consequences";"EconomicOperands";3253;2;97973;8;1
"conservatorship";"EconomicOperands";3254;2;97973;5;1
"consider";"EconomicOperands";3255;2;97973;77;1
"consideration";"EconomicOperands";3256;2;97973;80;1
"considerations";"EconomicOperands";3257;2;97973;27;1
"considered";"EconomicOperands";3258;2;97973;70;1
"considering";"LogicalConnectors";3259;5;35836;6;1
"considers";"EconomicOperands";3260;2;97973;15;1
"consistency";"EconomicOperands";3261;2;97973;13;1
"consistent";"Attributes";3262;1;4156;122;1
"consolidate";"EconomicOperands";3263;2;97973;3;1
"consolidated";"EconomicOperands";3264;2;97973;53;1
"consolidation";"EconomicOperands";3265;2;97973;8;1
"consolidation)";"EconomicOperands";3266;2;97973;1;1
"constitute";"EconomicOperands";3267;2;97973;15;1
"constitute)";"EconomicOperands";3268;2;97973;2;1
"constitutes";"EconomicOperands";3269;2;97973;16;1
"constraints";"EconomicOperands";3270;2;97973;1;1
"construction";"Other";3271;6;9529;69;1
"construed";"Other";3272;6;9529;126;1
"consult";"EconomicOperands";3273;2;97973;73;1
"consultant";"EconomicOperands";3274;2;97973;22;1
"consultants";"EconomicOperands";3275;2;97973;12;1
"consultation";"EconomicOperands";3276;2;97973;133;1
"consulting";"EconomicOperands";3277;2;97973;9;1
"consumer";"EconomicOperands";3278;2;97973;368;1
"consumer)";"EconomicOperands";3279;2;97973;1;1
"consumers";"EconomicOperands";3280;2;97973;169;1
"consumers)";"EconomicOperands";3281;2;97973;1;1
"consummation";"EconomicOperands";3282;2;97973;22;1
"contain";"EconomicOperands";3283;2;97973;39;1
"contained";"EconomicOperands";3284;2;97973;24;1
"containing";"EconomicOperands";3285;2;97973;23;1
"contains";"EconomicOperands";3286;2;97973;24;1
"contemplate";"EconomicOperands";3287;2;97973;1;1
"contemplated";"EconomicOperands";3288;2;97973;1;1
"contempt";"EconomicOperands";3289;2;97973;5;1
"content";"Other";3290;6;9529;15;1
"contents";"FunctionWords";3291;3;106909;9;1
"contest";"EconomicOperands";3292;2;97973;3;1
"context";"Other";3293;6;9529;9;1
"contingency";"EconomicOperands";3294;2;97973;7;1
"contingent";"EconomicOperands";3295;2;97973;9;1
"contingent)";"EconomicOperands";3296;2;97973;1;1
"continual";"EconomicOperands";3297;2;97973;1;1
"continue";"EconomicOperands";3298;2;97973;46;1
"continued";"EconomicOperands";3299;2;97973;10;1
"continues";"EconomicOperands";3300;2;97973;4;1
"continuing";"EconomicOperands";3301;2;97973;5;1
"contract";"EconomicOperands";3302;2;97973;400;1
"contract)";"EconomicOperands";3303;2;97973;12;1
"contraction";"EconomicOperands";3304;2;97973;3;1
"contracts";"EconomicOperands";3305;2;97973;170;1
"contracts)";"EconomicOperands";3306;2;97973;2;1
"contractual";"EconomicOperands";3307;2;97973;16;1
"contrary";"Other";3308;6;9529;10;1
"contravene";"EconomicOperands";3309;2;97973;3;1
"contravention";"EconomicOperands";3310;2;97973;10;1
"contribute";"EconomicOperands";3311;2;97973;3;1
"contrivance";"EconomicOperands";3312;2;97973;2;1
"control";"EconomicOperands";3313;2;97973;86;1
"controlled";"EconomicOperands";3314;2;97973;33;1
"controlling";"EconomicOperands";3315;2;97973;15;1
"controls";"EconomicOperands";3316;2;97973;60;1
"controversy";"EconomicOperands";3317;2;97973;4;1
"contumacy";"EconomicOperands";3318;2;97973;4;1
"convenience";"EconomicOperands";3319;2;97973;4;1
"conventions";"EconomicOperands";3320;2;97973;2;1
"conversion";"EconomicOperands";3321;2;97973;25;1
"conversions";"EconomicOperands";3322;2;97973;4;1
"convert";"EconomicOperands";3323;2;97973;6;1
"converted";"EconomicOperands";3324;2;97973;3;1
"convertible";"EconomicOperands";3325;2;97973;3;1
"conveyance";"EconomicOperands";3326;2;97973;4;1
"conveying";"EconomicOperands";3327;2;97973;1;1
"convicted";"EconomicOperands";3328;2;97973;16;1
"conviction";"EconomicOperands";3329;2;97973;2;1
"cooperation";"EconomicOperands";3330;2;97973;6;1
"coordinate";"EconomicOperands";3331;2;97973;53;1
"coordinated";"EconomicOperands";3332;2;97973;9;1
"coordination";"EconomicOperands";3333;2;97973;40;1
"copies";"EconomicOperands";3334;2;97973;15;1
"copy";"EconomicOperands";3335;2;97973;43;1
"copying";"EconomicOperands";3336;2;97973;4;1
"core";"EconomicOperands";3337;2;97973;3;1
"corners";"EconomicOperands";3338;2;97973;1;1
"corporate";"EconomicOperands";3339;2;97973;18;1
"corporation";"EconomicOperands";3340;2;97973;34;1
"corporations";"EconomicOperands";3341;2;97973;2;1
"corrective";"EconomicOperands";3342;2;97973;3;1
"correspondence";"EconomicOperands";3343;2;97973;6;1
"corresponding";"EconomicOperands";3344;2;97973;5;1
"cost";"EconomicOperands";3345;2;97973;51;1
"costs";"EconomicOperands";3346;2;97973;66;1
"costs)";"EconomicOperands";3347;2;97973;2;1
"could";"FunctionWords";3348;3;106909;48;1
"council";"EconomicOperands";3349;2;97973;9;1
"councils";"EconomicOperands";3350;2;97973;1;1
"counsel";"EconomicOperands";3351;2;97973;29;1
"counseling";"EconomicOperands";3352;2;97973;23;1
"countercyclical";"EconomicOperands";3353;2;97973;3;1
"counterparties";"EconomicOperands";3354;2;97973;40;1
"counterparty";"EconomicOperands";3355;2;97973;92;1
"counterpartys";"EconomicOperands";3356;2;97973;1;1
"country";"EconomicOperands";3357;2;97973;47;1
"country)";"EconomicOperands";3358;2;97973;1;1
"countrys";"EconomicOperands";3359;2;97973;3;1
"county";"EconomicOperands";3360;2;97973;8;1
"course";"EconomicOperands";3361;2;97973;31;1
"courses";"EconomicOperands";3362;2;97973;5;1
"court";"EconomicOperands";3363;2;97973;183;1
"court)";"EconomicOperands";3364;2;97973;3;1
"courts";"EconomicOperands";3365;2;97973;16;1
"cover";"EconomicOperands";3366;2;97973;16;1
"cover)";"EconomicOperands";3367;2;97973;1;1
"coverage";"EconomicOperands";3368;2;97973;43;1
"covered";"EconomicOperands";3369;2;97973;39;1
"covering";"EconomicOperands";3370;2;97973;3;1
"create";"EconomicOperands";3371;2;97973;17;1
"created";"EconomicOperands";3372;2;97973;10;1
"creates";"EconomicOperands";3373;2;97973;3;1
"creating";"EconomicOperands";3374;2;97973;13;1
"creation";"EconomicOperands";3375;2;97973;4;1
"creativity";"EconomicOperands";3376;2;97973;2;1
"credit";"EconomicOperands";3377;2;97973;361;1
"credit)";"EconomicOperands";3378;2;97973;1;1
"credited";"EconomicOperands";3379;2;97973;34;1
"crediting";"EconomicOperands";3380;2;97973;4;1
"creditor";"EconomicOperands";3381;2;97973;132;1
"creditors";"EconomicOperands";3382;2;97973;44;1
"credits";"EconomicOperands";3383;2;97973;10;1
"creditworthiness";"EconomicOperands";3384;2;97973;1;1
"criminal";"EconomicOperands";3385;2;97973;17;1
"crisis";"EconomicOperands";3386;2;97973;2;1
"criteria";"EconomicOperands";3387;2;97973;42;1
"critical";"EconomicOperands";3388;2;97973;10;1
"crop";"EconomicOperands";3389;2;97973;2;1
"cross-border";"EconomicOperands";3390;2;97973;2;1
"cross-currency";"EconomicOperands";3391;2;97973;2;1
"cross-marketing)";"EconomicOperands";3392;2;97973;2;1
"currencies";"EconomicOperands";3393;2;97973;10;1
"currency";"EconomicOperands";3394;2;97973;36;1
"currency)";"EconomicOperands";3395;2;97973;1;1
"current";"FunctionWords";3396;3;106909;46;1
"custodian";"EconomicOperands";3397;2;97973;25;1
"custodians";"EconomicOperands";3398;2;97973;3;1
"custody";"EconomicOperands";3399;2;97973;32;1
"custody)";"EconomicOperands";3400;2;97973;1;1
"customer";"EconomicOperands";3401;2;97973;99;1
"customer)";"EconomicOperands";3402;2;97973;1;1
"customers";"EconomicOperands";3403;2;97973;68;1
"daily";"Attributes";3404;1;4156;13;1
"damages";"EconomicOperands";3405;2;97973;49;1
"data";"EconomicOperands";3406;2;97973;255;1
"database";"EconomicOperands";3407;2;97973;14;1
"databases";"EconomicOperands";3408;2;97973;1;1
"date";"EconomicOperands";3409;2;97973;981;1
"date)";"EconomicOperands";3410;2;97973;6;1
"dates";"EconomicOperands";3411;2;97973;10;1
"day";"EconomicOperands";3412;2;97973;91;1
"day)";"EconomicOperands";3413;2;97973;1;1
"day-to-day";"EconomicOperands";3414;2;97973;2;1
"days";"Attributes";3415;1;4156;249;1
"deadline";"EconomicOperands";3416;2;97973;9;1
"deal";"EconomicOperands";3417;2;97973;4;1
"dealer";"EconomicOperands";3418;2;97973;493;1
"dealer)";"EconomicOperands";3419;2;97973;1;1
"dealers";"EconomicOperands";3420;2;97973;164;1
"dealers)";"EconomicOperands";3421;2;97973;1;1
"dealing";"EconomicOperands";3422;2;97973;9;1
"dealings";"EconomicOperands";3423;2;97973;2;1
"deals";"EconomicOperands";3424;2;97973;1;1
"dealt";"EconomicOperands";3425;2;97973;4;1
"debt";"EconomicOperands";3426;2;97973;99;1
"debts";"EconomicOperands";3427;2;97973;4;1
"deceit";"EconomicOperands";3428;2;97973;6;1
"deceptive";"EconomicOperands";3429;2;97973;35;1
"decide";"EconomicOperands";3430;2;97973;1;1
"decides";"EconomicOperands";3431;2;97973;1;1
"decision";"EconomicOperands";3432;2;97973;64;1
"decision-making";"EconomicOperands";3433;2;97973;8;1
"decisions";"EconomicOperands";3434;2;97973;18;1
"decisions)";"EconomicOperands";3435;2;97973;1;1
"declaration";"EconomicOperands";3436;2;97973;5;1
"declared";"EconomicOperands";3437;2;97973;5;1
"decline";"EconomicOperands";3438;2;97973;6;1
"declines";"EconomicOperands";3439;2;97973;1;1
"decreases";"EconomicOperands";3440;2;97973;3;1
"dedicate";"EconomicOperands";3441;2;97973;1;1
"deducted";"EconomicOperands";3442;2;97973;5;1
"deduction";"EconomicOperands";3443;2;97973;3;1
"deductions";"EconomicOperands";3444;2;97973;2;1
"deem";"RegulatoryOperators";3445;7;9226;11;1
"deemed";"RegulatoryOperators";3446;7;9226;97;1
"deems";"RegulatoryOperators";3447;7;9226;40;1
"default";"EconomicOperands";3448;2;97973;88;1
"default)";"EconomicOperands";3449;2;97973;1;1
"defaults";"EconomicOperands";3450;2;97973;11;1
"defendant";"EconomicOperands";3451;2;97973;7;1
"defendants";"EconomicOperands";3452;2;97973;2;1
"deference";"Other";3453;6;9529;9;1
"deferred";"EconomicOperands";3454;2;97973;4;1
"define";"EconomicOperands";3455;2;97973;30;1
"defined";"EconomicOperands";3456;2;97973;338;1
"defined)";"EconomicOperands";3457;2;97973;1;1
"defining";"EconomicOperands";3458;2;97973;8;1
"definition";"EconomicOperands";3459;2;97973;60;1
"definitions";"EconomicOperands";3460;2;97973;45;1
"definitions)";"EconomicOperands";3461;2;97973;1;1
"defraud";"EconomicOperands";3462;2;97973;7;1
"degree";"EconomicOperands";3463;2;97973;16;1
"degrees)";"EconomicOperands";3464;2;97973;1;1
"delay";"EconomicOperands";3465;2;97973;11;1
"delegate";"EconomicOperands";3466;2;97973;13;1
"delegation";"EconomicOperands";3467;2;97973;1;1
"delegation)";"EconomicOperands";3468;2;97973;1;1
"deliberations";"EconomicOperands";3469;2;97973;2;1
"deliver";"EconomicOperands";3470;2;97973;6;1
"delivered";"EconomicOperands";3471;2;97973;4;1
"deliveries";"EconomicOperands";3472;2;97973;1;1
"delivering";"EconomicOperands";3473;2;97973;3;1
"delivery";"EconomicOperands";3474;2;97973;74;1
"demand";"EconomicOperands";3475;2;97973;46;1
"demands";"EconomicOperands";3476;2;97973;3;1
"demonstrate";"EconomicOperands";3477;2;97973;7;1
"demonstrated";"EconomicOperands";3478;2;97973;3;1
"demonstrates";"EconomicOperands";3479;2;97973;6;1
"demote";"EconomicOperands";3480;2;97973;2;1
"denial";"EconomicOperands";3481;2;97973;4;1
"denies";"EconomicOperands";3482;2;97973;3;1
"deny";"EconomicOperands";3483;2;97973;2;1
"denying";"RegulatoryOperators";3484;7;9226;3;1
"department";"EconomicOperands";3485;2;97973;46;1
"departments";"EconomicOperands";3486;2;97973;5;1
"dependent";"EconomicOperands";3487;2;97973;3;1
"deposit";"EconomicOperands";3488;2;97973;32;1
"deposited";"EconomicOperands";3489;2;97973;34;1
"depositing";"EconomicOperands";3490;2;97973;3;1
"depositor";"EconomicOperands";3491;2;97973;9;1
"depositors";"EconomicOperands";3492;2;97973;4;1
"depository";"EconomicOperands";3493;2;97973;1;1
"deposits";"EconomicOperands";3494;2;97973;54;1
"depressing";"EconomicOperands";3495;2;97973;3;1
"derivative";"EconomicOperands";3496;2;97973;17;1
"derivatives";"EconomicOperands";3497;2;97973;25;1
"derived";"EconomicOperands";3498;2;97973;17;1
"describe";"Other";3499;6;9529;18;1
"described";"Other";3500;6;9529;673;1
"describes";"Other";3501;6;9529;6;1
"describing";"EconomicOperands";3502;2;97973;24;1
"description";"EconomicOperands";3503;2;97973;60;1
"descriptions";"EconomicOperands";3504;2;97973;8;1
"design";"EconomicOperands";3505;2;97973;4;1
"designate";"EconomicOperands";3506;2;97973;21;1
"designated";"RegulatoryOperators";3507;7;9226;124;1
"designates";"EconomicOperands";3508;2;97973;4;1
"designation";"EconomicOperands";3509;2;97973;26;1
"designations";"EconomicOperands";3510;2;97973;18;1
"designed";"EconomicOperands";3511;2;97973;44;1
"designee";"EconomicOperands";3512;2;97973;17;1
"designees";"EconomicOperands";3513;2;97973;5;1
"desist";"EconomicOperands";3514;2;97973;6;1
"detail";"EconomicOperands";3515;2;97973;10;1
"detailed";"EconomicOperands";3516;2;97973;11;1
"detailing";"Other";3517;6;9529;8;1
"details";"EconomicOperands";3518;2;97973;11;1
"detect";"EconomicOperands";3519;2;97973;6;1
"deter";"EconomicOperands";3520;2;97973;1;1
"determination";"EconomicOperands";3521;2;97973;253;1
"determination)";"EconomicOperands";3522;2;97973;2;1
"determinations";"Other";3523;6;9529;38;1
"determine";"RegulatoryOperators";3524;7;9226;182;1
"determined";"RegulatoryOperators";3525;7;9226;146;1
"determines";"RegulatoryOperators";3526;7;9226;213;1
"determining";"EconomicOperands";3527;2;97973;66;1
"deterring";"EconomicOperands";3528;2;97973;2;1
"detrimental";"EconomicOperands";3529;2;97973;3;1
"develop";"EconomicOperands";3530;2;97973;28;1
"developed";"EconomicOperands";3531;2;97973;17;1
"developing";"EconomicOperands";3532;2;97973;16;1
"development";"EconomicOperands";3533;2;97973;38;1
"developments";"EconomicOperands";3534;2;97973;10;1
"device";"EconomicOperands";3535;2;97973;10;1
"devoted";"EconomicOperands";3536;2;97973;1;1
"did";"FunctionWords";3537;3;106909;7;1
"diem";"EconomicOperands";3538;2;97973;3;1
"differences";"EconomicOperands";3539;2;97973;16;1
"different";"FunctionWords";3540;3;106909;28;1
"differentiate";"EconomicOperands";3541;2;97973;8;1
"differentiation";"EconomicOperands";3542;2;97973;4;1
"differentiations";"EconomicOperands";3543;2;97973;2;1
"diligence";"EconomicOperands";3544;2;97973;18;1
"diligent";"EconomicOperands";3545;2;97973;2;1
"dilute";"EconomicOperands";3546;2;97973;1;1
"dilution";"EconomicOperands";3547;2;97973;1;1
"diminish";"EconomicOperands";3548;2;97973;6;1
"direct";"EconomicOperands";3549;2;97973;48;1
"directed";"RegulatoryOperators";3550;7;9226;10;1
"directing";"EconomicOperands";3551;2;97973;2;1
"direction";"EconomicOperands";3552;2;97973;12;1
"directly";"Attributes";3553;1;4156;125;1
"director";"EconomicOperands";3554;2;97973;42;1
"directors";"EconomicOperands";3555;2;97973;86;1
"directors)";"EconomicOperands";3556;2;97973;1;1
"disability";"EconomicOperands";3557;2;97973;4;1
"disadvantages";"EconomicOperands";3558;2;97973;2;1
"disapproval";"RegulatoryOperators";3559;7;9226;5;1
"disapprove";"RegulatoryOperators";3560;7;9226;5;1
"disapproved";"RegulatoryOperators";3561;7;9226;5;1
"disapproving";"RegulatoryOperators";3562;7;9226;2;1
"discharge";"EconomicOperands";3563;2;97973;14;1
"discharging";"EconomicOperands";3564;2;97973;1;1
"disciplinary";"EconomicOperands";3565;2;97973;14;1
"discipline";"EconomicOperands";3566;2;97973;6;1
"disciplines";"EconomicOperands";3567;2;97973;1;1
"disclose";"EconomicOperands";3568;2;97973;53;1
"disclosed";"EconomicOperands";3569;2;97973;24;1
"discloses";"EconomicOperands";3570;2;97973;5;1
"disclosing";"EconomicOperands";3571;2;97973;7;1
"disclosure";"EconomicOperands";3572;2;97973;96;1
"disclosures";"EconomicOperands";3573;2;97973;59;1
"discontinuous";"EconomicOperands";3574;2;97973;2;1
"discount";"EconomicOperands";3575;2;97973;23;1
"discounts";"EconomicOperands";3576;2;97973;4;1
"discovery";"EconomicOperands";3577;2;97973;25;1
"discretion";"EconomicOperands";3578;2;97973;85;1
"discriminate";"EconomicOperands";3579;2;97973;8;1
"discrimination";"EconomicOperands";3580;2;97973;12;1
"discuss";"EconomicOperands";3581;2;97973;3;1
"discussion";"EconomicOperands";3582;2;97973;5;1
"discussions";"EconomicOperands";3583;2;97973;5;1
"disgorgement";"EconomicOperands";3584;2;97973;13;1
"dismiss";"EconomicOperands";3585;2;97973;3;1
"displaying";"EconomicOperands";3586;2;97973;1;1
"dispose";"EconomicOperands";3587;2;97973;6;1
"disposition";"EconomicOperands";3588;2;97973;21;1
"dispositions";"EconomicOperands";3589;2;97973;1;1
"disputants";"EconomicOperands";3590;2;97973;2;1
"dispute";"EconomicOperands";3591;2;97973;20;1
"dispute)";"EconomicOperands";3592;2;97973;1;1
"disputes";"EconomicOperands";3593;2;97973;6;1
"disputing";"EconomicOperands";3594;2;97973;1;1
"disqualification";"EconomicOperands";3595;2;97973;9;1
"disregard";"EconomicOperands";3596;2;97973;8;1
"disrupt";"EconomicOperands";3597;2;97973;3;1
"disrupted";"EconomicOperands";3598;2;97973;3;1
"disruption";"EconomicOperands";3599;2;97973;7;1
"disruptions";"EconomicOperands";3600;2;97973;5;1
"disruptive";"EconomicOperands";3601;2;97973;2;1
"disrupts";"EconomicOperands";3602;2;97973;1;1
"disseminate";"EconomicOperands";3603;2;97973;6;1
"disseminated";"EconomicOperands";3604;2;97973;3;1
"dissemination";"EconomicOperands";3605;2;97973;4;1
"dissenting";"EconomicOperands";3606;2;97973;1;1
"distortion";"EconomicOperands";3607;2;97973;5;1
"distress";"EconomicOperands";3608;2;97973;15;1
"distributed";"EconomicOperands";3609;2;97973;9;1
"distribution";"EconomicOperands";3610;2;97973;14;1
"distributions";"EconomicOperands";3611;2;97973;3;1
"district";"EconomicOperands";3612;2;97973;64;1
"diversification";"EconomicOperands";3613;2;97973;2;1
"diversity";"EconomicOperands";3614;2;97973;9;1
"divest";"EconomicOperands";3615;2;97973;7;1
"divesting";"EconomicOperands";3616;2;97973;2;1
"divestiture";"EconomicOperands";3617;2;97973;6;1
"dividend";"EconomicOperands";3618;2;97973;8;1
"dividends";"EconomicOperands";3619;2;97973;22;1
"division";"EconomicOperands";3620;2;97973;23;1
"division)";"EconomicOperands";3621;2;97973;1;1
"divisions";"EconomicOperands";3622;2;97973;5;1
"do";"FunctionWords";3623;3;106909;42;1
"document";"EconomicOperands";3624;2;97973;18;1
"documentation";"EconomicOperands";3625;2;97973;19;1
"documents";"EconomicOperands";3626;2;97973;48;1
"doing";"FunctionWords";3627;3;106909;2;1
"dollar";"EconomicOperands";3628;2;97973;28;1
"dollars";"EconomicOperands";3629;2;97973;2;1
"domestic";"EconomicOperands";3630;2;97973;13;1
"domicile";"EconomicOperands";3631;2;97973;7;1
"domiciled";"EconomicOperands";3632;2;97973;9;1
"done";"EconomicOperands";3633;2;97973;3;1
"down";"FunctionWords";3634;3;106909;4;1
"dual";"EconomicOperands";3635;2;97973;3;1
"dually";"EconomicOperands";3636;2;97973;1;1
"due";"Attributes";3637;1;4156;28;1
"duplication";"EconomicOperands";3638;2;97973;7;1
"duplicative";"EconomicOperands";3639;2;97973;4;1
"duration";"EconomicOperands";3640;2;97973;6;1
"during";"FunctionWords";3641;3;106909;141;1
"duties";"EconomicOperands";3642;2;97973;96;1
"duty";"EconomicOperands";3643;2;97973;40;1
"dynamics";"EconomicOperands";3644;2;97973;1;1
"each";"FunctionWords";3645;3;106909;542;1
"earlier";"Attributes";3646;1;4156;10;1
"earnings";"EconomicOperands";3647;2;97973;8;1
"economic";"EconomicOperands";3648;2;97973;46;1
"economically";"EconomicOperands";3649;2;97973;11;1
"economics";"EconomicOperands";3650;2;97973;2;1
"economy";"EconomicOperands";3651;2;97973;12;1
"educate";"EconomicOperands";3652;2;97973;6;1
"education";"EconomicOperands";3653;2;97973;35;1
"effect";"RegulatoryOperators";3654;7;9226;198;1
"effected";"EconomicOperands";3655;2;97973;5;1
"effecting";"EconomicOperands";3656;2;97973;8;1
"effective";"EconomicOperands";3657;2;97973;95;1
"effectively";"Other";3658;6;9529;12;1
"effectiveness";"EconomicOperands";3659;2;97973;56;1
"effects";"EconomicOperands";3660;2;97973;36;1
"effectuate";"EconomicOperands";3661;2;97973;16;1
"efficacy";"EconomicOperands";3662;2;97973;1;1
"efficiency";"EconomicOperands";3663;2;97973;12;1
"efficient";"EconomicOperands";3664;2;97973;16;1
"effort";"EconomicOperands";3665;2;97973;3;1
"efforts";"EconomicOperands";3666;2;97973;34;1
"either";"LogicalConnectors";3667;5;35836;52;1
"elect";"EconomicOperands";3668;2;97973;19;1
"elected";"EconomicOperands";3669;2;97973;9;1
"election";"EconomicOperands";3670;2;97973;24;1
"elections";"EconomicOperands";3671;2;97973;1;1
"elective";"EconomicOperands";3672;2;97973;1;1
"electronic";"EconomicOperands";3673;2;97973;40;1
"electronically";"EconomicOperands";3674;2;97973;5;1
"elects";"EconomicOperands";3675;2;97973;8;1
"element";"EconomicOperands";3676;2;97973;2;1
"elements";"EconomicOperands";3677;2;97973;8;1
"eligibility";"EconomicOperands";3678;2;97973;19;1
"eligible";"EconomicOperands";3679;2;97973;27;1
"eliminate";"EconomicOperands";3680;2;97973;7;1
"eliminated";"FunctionWords";3681;3;106909;2;1
"eliminating";"EconomicOperands";3682;2;97973;3;1
"elimination";"EconomicOperands";3683;2;97973;1;1
"emergency";"EconomicOperands";3684;2;97973;28;1
"emerging";"EconomicOperands";3685;2;97973;5;1
